substance,block,coder,trip_id,trip_id_inferred,dose_raw,item_id,item_code,level_1,level_2,level_3,occurrence_count,excerpt_idx,excerpt,source_row
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,1,0,"I became aware of a presence that was not in the room, but not in my head either",11
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,1,0,"With the pulsing came recognizable images from our own world, and it was at this point that I managed to completely let go and lose myself.",12
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,4,0,"First came the patterns, which began as geometric fractals with a distinctly organic feel to them.",14
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,4,1,What I saw looked a lot like the pattern on a blue tie-dye shirt,14
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,4,2,"First came a spiral, then many other patterns that I don't remember, and this culminated in what I can only describe as a spiders web fractal.",14
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,4,3,rotating 3D crystals made of perfect geometry,14
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),1,0,9 men on bicycles,19
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_artefact_vehicle,Visual hallucination | Artefact | Vehicle,Visual hallucination,Artefact,Vehicle,1,0,9 men on bicycles,23
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_animal_bird,Visual hallucination | Animal | Bird,Visual hallucination,Animal,Bird,1,0,many different types of birds,31
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_animal_other,Visual hallucination | Animal | Other,Visual hallucination,Animal,Other,1,0,other small woodland creatures,33
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_plant_tree_shrub,"Visual hallucination | Plant | Tree, shrub",Visual hallucination,Plant,"Tree, shrub",1,0,lots and lots of pine trees,35
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",2,0,9 men on bicycles riding over mountains formed in the strands of the web,41
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",2,1,"It was like the most beautiful sunset you have ever seen, only the sun was alive and unmistakably looking back at you.",41
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,1,0,carved reliefs of sunflowers,42
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,visual_hallucination_extraordinary_entity_alien,Visual hallucination | Extraordinary entity | Alien,Visual hallucination,Extraordinary entity,Alien,1,0,"I remember a roundish head that was vaguely outlined, but that was about it. In place of things like arms and legs, this being operated solely through pure intent and meaning. It felt neither good nor evil. It simply was, and it was absolute perfection.",47
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,auditory_hallucination_extraordinary_entity_alien,Auditory hallucination | Extraordinary entity | Alien,Auditory hallucination,Extraordinary entity,Alien,2,0,"my immediate question to this presence was ""what are you,"" to which I immediately received the almost hokey response of ""I am you and you are me"".",82
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,auditory_hallucination_extraordinary_entity_alien,Auditory hallucination | Extraordinary entity | Alien,Auditory hallucination,Extraordinary entity,Alien,2,1,"The voice that came out was still mine, but it was not me doing the talking. The entity/alien/mushroom had begun to comfort me. It took my arms, extended my pointer finger, and began poking me in the face and chest while it tried to really, really drive home the point that “you are the universe.”",82
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,nonsensory_hallucination_extraordinary_entity,Nonsensory hallucination | Extraordinary entity,Nonsensory hallucination,Extraordinary entity,,1,0,"I became aware of a presence that was not in the room, but not in my head either. It felt loving, intelligent, unbelievably ancient, and most of all unmistakably alien. This was a presence that was at once part of me, yet completely incomparable to human intelligence",107
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,1,0,"I do remember lots and lots of pine trees, carved reliefs of sunflowers, many different types of birds and other small woodland creatures",110
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,1,0,"I became aware of a presence that was not in the room, but not in my head either. It felt loving, intelligent, unbelievably ancient, and most of all unmistakably alien.",112
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,1,0,"I became aware of a presence that was not in the room, but not in my head either. It felt loving, intelligent, unbelievably ancient, and most of all unmistakably alien.",114
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,3,0,"At some point, the patterns in my mind froze in place and color began to seep in.",115
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,3,1,"First came a spiral, then many other patterns that I don't remember, and this culminated in what I can only describe as a spiders web fractal.",115
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,3,2,"The blues, greens, and purples of before simply dissolved and gave way to rich, awe-inspiring shades of gold and orange.",115
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_nature,Sensory delight | Visual | Nature,Sensory delight,Visual,Nature,1,0,"The blues, greens, and purples of before simply dissolved and gave way to rich, awe-inspiring shades of gold and orange. It was like the most beautiful sunset you have ever seen",118
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,5,0,"What I saw looked a lot like the pattern on a blue tie-dye shirt, though the blues on this field were so rich and vibrant you really can't make sense of them unless you are in that state.",120
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,5,1,"This was the prelude to what I can only describe as some kind of inter-dimensional song-and-dance. It felt very sensual and playful, but still very careful.",120
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,5,2,"Once it had begun rotating fast enough, the geometry came back but with a much more urgent and wild intensity.",120
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,5,3,I started crying from the beauty and meaningfulness of it all,120
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,5,4,"I finally understood how everything is alive, infinitely connected, and incomprehensibly hilarious and beautiful.",120
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,1,0,"Regardless of what I was talking to, I was honestly kinda unimpressed. I wanted to be more certain that this was more than some random new neuronal connection, and that I wasn’t just talking to my pre-frontal cortex, hippocampus, or something.",130
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,"As it continued to playfully (but mercilessly) poke my face and repeat its mantra, it showed me things I could have never dreamed of seeing and that I will most likely never see again.",131
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,amnesia,Amnesia,Amnesia,,,5,0,"I regret to say that from this point on, I do not remember everything that happened anymore",136
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,amnesia,Amnesia,Amnesia,,,5,1,I forget what the next couple exchanges were exactly,136
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,amnesia,Amnesia,Amnesia,,,5,2,I wouldn't say I remember more than 5% of what I was shown,136
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,amnesia,Amnesia,Amnesia,,,5,3,I cannot remember what these scenes looked like,136
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,amnesia,Amnesia,Amnesia,,,5,4,"I have no actual idea of how long this lasted, nor do I really remember when it finally said goodbye and went away.",136
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,domain-specific_violation_biological_projection,Domain-specific violation | Biological projection,Domain-specific violation,Biological projection,,1,0,"It was like the most beautiful sunset you have ever seen, only the sun was alive and unmistakably looking back at you.",138
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,domain-specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,1,0,"It was like the most beautiful sunset you have ever seen, only the sun was alive and unmistakably looking back at you.",139
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,3,0,This pulsing felt very comfortable and joyful.,141
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,3,1,I started crying from the beauty and meaningfulness of it all,141
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,3,2,The entity/alien/mushroom had begun to comfort me.,141
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,2,0,"I was angry at the psychedelic community for lying to me, then angry at myself for maybe just not being cut out for this stuff, and then finally angry at the mushroom for not giving me what I wanted.",142
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,2,1,though I realized I still didn't have what I was looking for. Tears of ecstasy quickly became tears of sadness again,142
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,own_body_distortion,Own body distortion,Own body distortion,,,1,0,"My arms were no longer my own, and my tongue moved without any input from me. The voice that came out was still mine, but it was not me doing the talking.",147
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,insight_metaphysical,Insight | Metaphysical,Insight,Metaphysical,,2,0,"It took my arms, extended my pointer finger, and began poking me in the face and chest while it tried to really, really drive home the point that “you are the universe.”",149
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,insight_metaphysical,Insight | Metaphysical,Insight,Metaphysical,,2,1,"And then I realized, everything emanates from everything else. Everything is one, on every scale imaginable, and every single thing is a cocreator in the project of being.",149
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,ego_dissolution_bodily_self,Ego dissolution | Bodily self,Ego dissolution,Bodily self,,1,0,"My arms were no longer my own, and my tongue moved without any input from me. The voice that came out was still mine, but it was not me doing the talking.",155
psilocybin,11-20,Susana,Psilocybe_11,False,4 g,sense_of_strangeness_and_enigma,Sense of strangeness and enigma,Sense of strangeness and enigma,,,2,0,and as I began to sob quietly things reached peak levels of weird,158
